Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Churn
M,34.67239094475639,Masters,Medical,4.336195472378195,Operations,High,Associate,3.34478188951278,No,Excellent,11.008586417134582,2.336195472378195,3.0,2.6723909447563896,0.6638045276218051,3.336195472378195,11.87371705127774,NY,37.34478188951278,Married,17.34478188951278,No Option Plan,High
M,39.89953915910222,Bachelors,Medical,12.51309237795995,Operations,Medium,Manager,5.702968238642077,No,Excellent,18.042249400114514,3.4633248122051303,2.745217638756585,10.351715546668071,3.0844988002290155,8.119590285871437,6.932328327883322,NY,25.891918389936066,Divorced,12.46286195751106,No Option Plan,High
M,41.680910639773614,Bachelors,Human Resources,12.04273191932087,Operations,High,Associate,8.84045531988681,No,Excellent,17.521365959660436,2.840455319886812,4.0,6.202276599434057,4.680910639773622,7.0,2.806119984196953,NY,47.15954468011319,Married,13.319089360226377,Full Option Plan,High
F,33.215033334174926,Bachelors,Life Sciences,3.4925192101825253,Research & Development,Very High,Junior Associate,0.2750089693174969,Yes,Excellent,4.217510240865028,2.108755120432514,1.5500179386349937,2.3262653612975432,0.8337461511150173,2.275008969317497,4.9022199557801835,NY,47.172496185357396,Single,13.392483332912535,No Option Plan,Low
F,28.0,Bachelors,Life Sciences,7.0,Research & Development,Low,Junior Associate,7.0,Yes,Excellent,10.0,4.0,3.0,7.0,3.0,7.0,6.027049783971021,NY,31.0,Single,13.0,No Option Plan,Low
M,45.0,Masters,Life Sciences,1.0,Information Technology,High,Junior Associate,2.0,No,Excellent,5.0,4.0,3.0,1.0,0.0,0.0,22.083352706162422,NJ,21.0,Married,14.0,No Option Plan,Low
M,32.287935389763746,Masters,Life Sciences,8.287935389763746,Sales,High,Associate,3.678016152559064,Yes,Excellent,12.321983847440936,2.678016152559064,2.6439676948818733,7.643967694881872,6.678016152559064,7.0,14.21890035934192,NJ,37.643967694881866,Single,19.931903084645622,No Option Plan,High
M,37.8594699874475,Bachelors,Human Resources,5.0,Research & Development,Medium,Junior Associate,1.8946117212793283,No,Excellent,9.762867142184783,0.16247513480998654,3.942913143910685,2.11417371217863,0.008785433457957983,3.008785433457958,5.889941548439428,NY,42.043927167289795,Married,19.04389024451497,Full Option Plan,High
M,32.37892993827453,Bachelors,Medical,3.3789299382745317,Research & Development,Medium,Junior Associate,3.0,No,Excellent,7.621070061725469,3.0683949074117973,3.6894649691372656,2.6894649691372656,0.31053503086273426,2.0683949074117973,7.192068763383903,NY,27.173745216039144,Divorced,11.310535030862734,No Option Plan,High
M,22.0,Below College,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,Yes,Outstanding,1.0,2.0,3.0,0.0,0.0,0.0,8.395787883226953,NY,48.0,Single,23.0,No Option Plan,Low
F,24.0,Below College,Medical,6.0,Research & Development,Medium,Junior Associate,1.0,No,Excellent,6.0,2.0,4.0,2.0,1.0,2.0,28.2705,NJ,27.0,Divorced,13.0,Small Option Plan,Low
M,37.0,Masters,Medical,10.0,Finance,Very High,Associate,1.0,No,Excellent,10.0,4.0,1.0,3.0,0.0,8.0,13.5367,NY,29.0,Single,15.0,No Option Plan,Low
M,41.291805576618685,Bachelors,Life Sciences,7.006674041763383,Research & Development,Very High,Executive,3.9027314744604378,No,Excellent,20.924669570176693,2.0,2.0519712836514725,6.055308304533164,6.688172298091166,7.003337020881691,29.57038123942136,NJ,45.061982346296546,Divorced,12.948028716348526,Full Option Plan,High
F,34.75165995570407,Below College,Life Sciences,5.0,Sales,Very High,Associate,5.7516599557040715,No,Outstanding,9.750331991140817,3.750331991140814,2.750331991140814,3.249668008859186,0.24966800885918594,3.249668008859186,37.43432183837626,NJ,29.74900402657756,Married,22.25099597342244,No Option Plan,Low
F,18.0,Some College,Medical,0.0,Information Technology,Medium,Junior Associate,1.0,Yes,Excellent,0.0,2.0,4.0,0.0,0.0,0.0,27.4785,NJ,27.0,Single,12.0,No Option Plan,Low
M,57.08182246179091,Bachelors,Medical,7.3004340110906325,Research & Development,Very High,VP to C-Level,5.657087833760055,Yes,Excellent,25.203616707009363,3.5352935885416015,2.4522179408898066,4.957521844850689,3.191128236440772,4.546528873249309,5.941702342583183,NY,42.11055896051074,Married,12.670829490189533,Full Option Plan,High
M,42.175210038667906,Bachelors,Life Sciences,9.35638673428543,Marketing,High,Junior Associate,3.1973119805679957,Yes,Excellent,12.606723632759234,2.515461488002863,3.0,7.0,0.053024917905811306,5.271091246478665,8.841397913462664,NY,37.4301660001961,Divorced,12.287226531429141,No Option Plan,High
M,42.0,Masters,Life Sciences,10.0,Research & Development,High,Associate,1.0,No,Excellent,10.0,4.0,3.0,2.0,2.0,2.0,8.0274,NY,46.0,Married,13.0,Large Option Plan,High
M,41.81228337538061,Bachelors,Human Resources,8.524913350152245,Operations,High,Junior Associate,0.23754332492387764,No,Excellent,9.287370025228366,4.287370025228367,3.2375433249238776,6.762456675076122,1.9501732996955103,6.099653400608978,5.3968829208664575,NY,42.52491335015225,Married,13.0,Full Option Plan,High
M,38.491957045287364,Some College,Medical,1.3528027087819134,Information Technology,Low,Associate,4.141191624179471,No,Excellent,11.350765421107905,2.661245912969328,2.1552402459307123,0.225836058020448,0.08464443384097706,0.2398846797716896,13.830382045739302,NY,35.253933301522935,Married,18.014224973418006,No Option Plan,High
M,26.0,Masters,Life Sciences,7.0,Information Technology,Medium,Junior Associate,0.0,Yes,Excellent,8.0,2.0,2.0,7.0,1.0,0.0,8.0988,NJ,19.0,Divorced,11.0,Full Option Plan,Low
M,41.7715088771815,Some College,Medical,21.382462371249684,Operations,High,Executive,3.127487457083228,Yes,Excellent,23.37082617593751,2.0,2.0,5.832041204999507,11.993926556668566,6.208940824268452,9.211699086072374,NJ,48.93018282812695,Married,14.762224033126456,No Option Plan,High
F,30.47984949370698,Bachelors,Life Sciences,2.3205086806439192,Research & Development,Medium,Junior Associate,5.038473958068241,Yes,Excellent,6.469326522621845,2.3205086806439192,1.8511821580220744,2.0,1.5691474354463966,2.0,7.258718402844066,NY,36.85118215802208,Married,13.861705129107206,Full Option Plan,Low
M,27.752367241473962,Below College,Medical,1.2809540948157545,Research & Development,Very High,Junior Associate,0.7190459051842455,No,Excellent,1.5619081896315088,2.0,3.0,0.2809540948157545,0.561908189631509,0.2809540948157545,8.488877212937863,NY,21.0,Divorced,19.752367241473962,Large Option Plan,High
F,33.20821929876833,Masters,Life Sciences,8.791780701231668,Sales,High,Manager,5.2082192987683325,No,Excellent,10.895890350615833,2.4164385975366653,2.0,7.895890350615834,1.5205482469208316,6.479451753079168,56.488034225787146,NJ,31.312328948152494,Divorced,15.3123289481525,Full Option Plan,High
F,53.9162029350231,Bachelors,Life Sciences,34.699443522027714,Research & Development,Low,Manager,0.0,No,Excellent,35.699443522027714,2.0,3.0,8.916202935023088,3.6748608805069263,12.349721761013852,55.24864435804007,NJ,47.0,Married,13.674860880506928,Full Option Plan,Low
M,45.0,Some College,Life Sciences,8.917200491696393,Sales,High,Associate,0.9172004916963924,Yes,Excellent,9.0,3.8064901924543575,2.425436438616417,7.342636930312809,0.2483985249108233,7.420403441874746,35.58820969994477,NJ,38.96158317647487,Married,13.110710299242037,Full Option Plan,High
M,23.60458714017376,Masters,Life Sciences,1.8681957133912528,Research & Development,Low,Junior Associate,8.472782853565013,No,Excellent,3.7363914267825056,2.9340978566956264,3.0,1.8681957133912528,1.8681957133912528,0.0,35.227919569618074,NJ,19.934097856695626,Single,14.065902143304374,No Option Plan,High
M,45.96225519607014,Bachelors,Life Sciences,4.268137400874283,Information Technology,High,Associate,6.599020837988918,No,Excellent,14.01372755545558,2.1019607349347185,3.0,2.509803674673592,0.4455877436687452,2.509803674673592,5.246612226555552,NY,30.73186259912572,Married,21.414706717466665,Full Option Plan,High
F,38.0,Some College,Life Sciences,11.15244650683026,Research & Development,Very High,Manager,4.536595342440345,No,Excellent,19.0,2.7682976712201723,3.384148835610086,9.152446506830259,0.7682976712201723,4.0731906848806885,31.05352278955349,NJ,29.30489301366052,Married,16.231702328779832,No Option Plan,Low
F,22.0,Masters,Life Sciences,0.0,Research & Development,High,Junior Associate,0.0,Yes,Excellent,1.0,5.0,3.0,0.0,0.0,0.0,6.6863659484011775,NY,36.0,Married,11.0,Full Option Plan,Low
F,32.0,Some College,Life Sciences,4.0,Research & Development,Low,Junior Associate,3.0,Yes,Excellent,8.0,2.0,3.0,1.0,0.0,3.0,9.317863793129352,NJ,30.0,Single,14.0,No Option Plan,Low
M,47.39220154282346,Bachelors,Medical,10.835320925694075,Operations,Medium,Manager,2.278440308564691,No,Excellent,21.556880617129387,3.8862387657412354,2.0,9.835320925694075,9.835320925694075,5.835320925694075,11.254287073841958,NY,19.835320925694074,Divorced,14.949082159952836,No Option Plan,High
F,38.0,Bachelors,Life Sciences,2.0,Research & Development,High,Junior Associate,0.7727366685535949,No,Excellent,2.242284015170088,2.9981224145345395,3.0,2.0,1.7689814976226743,1.232896087842786,38.704501855187004,NJ,23.467669761151036,Married,13.624639858503125,Full Option Plan,Low
M,39.22356095337264,Bachelors,Life Sciences,6.0,Research & Development,Very High,Associate,4.460508707624663,No,Excellent,8.0,1.0789825847506744,2.4605087076246632,3.4605087076246632,0.0,0.9210174152493256,5.419660505490688,NY,45.07898258475068,Single,12.539491292375338,No Option Plan,High
F,32.0,Some College,Life Sciences,4.0,Operations,Low,Junior Associate,3.0,Yes,Excellent,8.0,2.0,3.0,1.0,0.0,3.0,6.735,NJ,30.0,Single,14.0,No Option Plan,Low
M,27.0,Bachelors,Human Resources,1.0,Information Technology,Low,Junior Associate,1.0,No,Excellent,8.340089523926471,2.0,3.0,0.0,0.0,0.0,4.211841648482142,NY,49.0,Married,12.0,No Option Plan,Low
F,32.40649074895854,Masters,Life Sciences,8.054868061718903,Sales,Medium,Associate,2.9451319382810968,Yes,Excellent,11.29675462552073,2.6483773127603656,2.3516226872396344,7.0,7.0,7.0,12.920386757800431,NJ,38.40649074895854,Married,18.0,No Option Plan,High
F,53.859809847323405,Masters,Life Sciences,5.220415526433246,Information Technology,Very High,Executive,2.610906762755224,No,Excellent,31.032681555366537,2.2204155264332472,2.7795844735667528,3.65984858022254,0.7795844735667533,1.6598485802225396,4.524148329179094,NY,24.05173781562172,Single,12.219017527356046,No Option Plan,Low
M,36.0,Masters,Life Sciences,3.0,Information Technology,Low,Associate,3.0,Yes,Excellent,9.0,3.0,3.0,2.0,0.0,2.0,13.8832,NJ,32.0,Married,13.0,Full Option Plan,High
M,27.015552634639807,Some College,Life Sciences,1.0311052692796203,Finance,High,Junior Associate,1.0,No,Excellent,1.0311052692796203,5.937789461440759,3.0,0.031105269279620536,0.031105269279620536,0.031105269279620536,7.406794458183224,NY,46.95334209608057,Divorced,13.031105269279617,Full Option Plan,High
M,35.0,Some College,Medical,3.751542889203253,Operations,High,Junior Associate,0.31211427769918665,No,Excellent,4.439428611504066,4.375771444601627,3.0,2.7515428892032534,0.0,2.06365716690244,7.490436100230753,NY,38.75154288920325,Divorced,12.687885722300813,Full Option Plan,High
M,29.0,Masters,Technical Degree,9.0,Research & Development,Low,Junior Associate,6.0,No,Excellent,11.0,2.0,1.0,7.0,0.0,7.0,4.745418805661658,NY,46.0,Single,13.0,No Option Plan,Low
M,32.359662419872855,Bachelors,Medical,1.4718689994788896,Research & Development,Medium,Junior Associate,0.6679924469306436,No,Excellent,1.9437379989577792,3.1122065796060343,2.972027710718093,1.4438967101969828,1.0,0.8877934203939658,8.147268402369537,NJ,29.74793197398443,Divorced,14.392564317381913,Full Option Plan,High
F,45.26777511359044,Bachelors,Marketing,9.0,Information Technology,Low,Associate,1.0,No,Excellent,9.0,2.2677751135904387,3.0,8.0,1.0711004543617553,7.732224886409561,34.94411545493264,NJ,43.60665068154263,Married,15.267775113590439,Full Option Plan,High
F,26.126573168681283,Bachelors,Medical,8.06328658434064,Research & Development,Very High,Associate,0.9367134156593614,No,Excellent,8.126573168681277,2.0632865843406387,2.9367134156593613,7.0,1.0,3.2531463373625544,58.40320017633908,NJ,40.81014024697808,Divorced,12.316432921703193,Small Option Plan,Low
F,49.0,Bachelors,Marketing,9.0,Sales,High,Manager,1.0,No,Excellent,9.0,3.0,4.0,8.0,7.0,7.0,35.5219,NJ,49.0,Married,18.0,Large Option Plan,High
F,29.965804576313342,Bachelors,Life Sciences,2.448216408446477,Information Technology,Low,Junior Associate,2.309472889605691,No,Excellent,8.417133546080322,2.6200505650926487,3.6200505650926487,1.378844649026084,0.689422324513042,0.20811527826117832,5.771206148790312,NY,46.584874229358924,Married,11.310577675486956,No Option Plan,Low
M,34.84083469199295,Masters,Life Sciences,2.015916530800705,Operations,Very High,Junior Associate,1.015916530800705,No,Excellent,2.0636661232028195,2.015916530800705,3.96816693839859,2.0,1.984083469199295,2.0,65.68988656183274,PA,28.063666123202815,Divorced,12.968166938398593,Full Option Plan,High
M,35.677654127370744,Bachelors,Human Resources,5.451769418247162,Operations,High,Junior Associate,0.2258847091235807,No,Excellent,6.225884709123582,4.322345872629258,3.225884709123581,4.451769418247162,1.1294235456179034,2.3223458726292585,7.811266594744099,NY,40.22588470912359,Married,13.0,Full Option Plan,High
M,43.81745228469703,Bachelors,Human Resources,23.290471370818228,Marketing,Low,VP to C-Level,2.5269809138788157,No,Excellent,24.05396182775763,2.0,2.618254771530296,5.473019086121184,9.290471370818224,7.381745228469704,5.141990025312852,NJ,44.05396182775763,Married,17.564292943772664,Full Option Plan,High
M,38.0,Bachelors,Medical,1.0,Operations,High,Associate,3.0,No,Excellent,18.0,4.0,3.0,0.0,0.0,0.0,4.2432,NY,44.0,Married,19.0,Full Option Plan,High
M,31.76816112228197,Masters,Life Sciences,9.487892585145351,Research & Development,Very High,Associate,1.0,Yes,Excellent,9.487892585145351,3.0,2.0,2.0,6.256053707427324,7.0,12.366141018919794,NY,44.0242148297093,Married,14.743946292572675,No Option Plan,High
M,30.87644548576013,Bachelors,Marketing,10.0,Sales,Low,Associate,1.0,No,Outstanding,10.0,2.4638727183542475,2.2680636408228763,4.804190922468629,0.7319363591771237,9.0,23.718835407925553,NJ,24.608381844937252,Single,20.123554514239867,No Option Plan,High
M,27.90362357084648,Bachelors,Life Sciences,4.0,Sales,Low,Associate,0.28912928746056643,No,Excellent,5.048188214576761,4.855435356269717,2.951811785423239,2.048188214576761,1.0,2.951811785423239,13.134712640302734,NY,33.096376429153516,Single,14.144564643730286,No Option Plan,High
M,42.67659854284127,Bachelors,Life Sciences,2.892650616890737,Operations,Very High,Junior Associate,3.907286735226682,No,Excellent,18.031188601491614,2.298846306701257,3.0289827539591405,1.8967887376796555,0.9340477332166324,1.8187115912422829,10.928796644242572,NY,36.640998246284695,Single,12.177150287968798,No Option Plan,Low
M,32.23372294350101,Bachelors,Human Resources,5.701168830503014,Operations,Medium,Junior Associate,1.7662770564989951,No,Excellent,8.383138528249498,2.233722943501005,3.0,5.084307358752513,2.233722943501005,0.0,5.948002882978527,NY,33.23372294350101,Married,11.383138528249498,Full Option Plan,High
F,31.0,Doctorate,Life Sciences,3.0,Information Technology,Low,Executive,3.0,No,Excellent,9.0,3.0,4.0,2.0,1.0,0.0,6.2434,NY,46.0,Single,11.0,No Option Plan,Low
M,21.296225804081182,Some College,Life Sciences,0.0,Finance,High,Junior Associate,1.0,No,Excellent,0.2962258040811786,5.703774195918823,3.0,0.0,0.0,0.0,9.604332435005997,NY,44.296225804081175,Divorced,14.296225804081178,Full Option Plan,High
F,30.817982748777666,Bachelors,Life Sciences,2.8259690087598304,Research & Development,Medium,Junior Associate,4.036023944259732,Yes,Excellent,5.879206845366361,2.8259690087598304,2.775451839880396,2.0,0.4715758048410738,2.0,9.117036637872733,NY,37.7754518398804,Married,16.399469037344,Full Option Plan,Low
M,32.0,Bachelors,Medical,14.0,Sales,Very High,Manager,1.0,No,Excellent,14.0,2.0,2.0,8.0,9.0,8.0,8.204322485953643,NY,40.0,Married,11.0,No Option Plan,High
M,19.636772662054423,Below College,Other,1.0,Marketing,Very High,Junior Associate,1.0,No,Excellent,1.0,3.0,2.0,0.0,0.6816136689727897,0.0,10.056924470060876,NY,23.36322733794558,Single,21.044841006918368,No Option Plan,Low
M,55.83493230466334,Some College,Technical Degree,9.519818562259372,Finance,Very High,Junior Associate,8.076002696246869,No,Excellent,14.163108349910223,4.079268271957601,1.0013062302842917,8.519165447117226,8.279401285817983,7.599739949359119,10.758458903275022,NY,40.07339023567829,Married,11.079921387099748,Full Option Plan,Low
M,28.0,Masters,Life Sciences,2.0,Research & Development,High,Junior Associate,1.0,No,Excellent,2.0,3.0,2.0,2.0,2.0,2.0,1.996735693256051,NY,22.0,Single,13.0,No Option Plan,Low
M,49.1870557780709,Bachelors,Life Sciences,9.093527889035453,Sales,Very High,Associate,1.3741115561418122,No,Excellent,9.654695223248172,3.1870557780709063,3.719416332893641,8.093527889035453,6.7194163328936405,7.0,35.477754836375276,NJ,48.71941633289365,Single,17.812944221929094,Full Option Plan,High
M,31.0,Bachelors,Medical,2.0,Research & Development,Low,Junior Associate,8.0,No,Excellent,4.0,0.0,2.0,2.0,2.0,2.0,6.282,NY,46.0,Divorced,12.0,Full Option Plan,High
F,30.06912170759772,Bachelors,Life Sciences,1.7686332666667814,Research & Development,Medium,Junior Associate,0.2481518478442947,No,Excellent,2.5204814188224867,4.2367718764986195,2.990613710015752,1.7686332666667814,1.5278802433493153,1.5184939533650672,22.843986172226423,NJ,21.698276107124357,Single,16.660529970977507,No Option Plan,Low
