EMPLOYEE_ID,GENDER,AGE,EDUCATION,EDUCATIONFIELD,COUNTRY,JOBROLE,YEARSATCOMPANY,BUSINESSTRAVEL,DEPARTMENT,ENVIRONMENTSATISFACTION,JOBINVOLVEMENT,JOBLEVEL,JOBSATISFACTION,NUMCOMPANIESWORKED,OVERTIME,PERFORMANCERATING,RELATIONSHIPSATISFACTION,TOTALWORKINGYEARS,TRAININGTIMESLASTYEAR,WORKLIFEBALANCE,YEARSINCURRENTROLE,YEARSSINCELASTPROMOTION,YEARSWITHCURRMANAGER,DISTANCEFROMHQ,AGEWHENHIRED,MARITALSTATUS,PERCENTSALARYHIKE,STOCKOPTIONLEVEL,MONTHLYINCOME,DAILYRATE,HOURLYRATE,WORKLIFEBALANCESCORE,LEADERSHIPSCORE,CULTURESCORE,BENEFITS_LEAVESCORE,COMPENSATIONSCORE,HAPPINESSPERCENT,ATTRITION,MONTHLYINCOME_SDBIN
1090,M,40,Masters,Medical,United States,Sales Executive,0,Travel_Frequently,Sales,Medium,High,Associate,Medium,5,No,Excellent,Very High,5,2,3,0,0,0,69.2788,33,Married,12,Small Option Plan,4327,144.233333,18.029167,0.896,0.875,0.904,0.715,0.715,0.951062,No,0
1091,F,35,Masters,Life Sciences,United States,Sales Executive,7,Travel_Rarely,Marketing,High,High,Associate,Low,3,Yes,Excellent,Very High,15,2,3,7,1,7,53.9721,46,Married,15,Small Option Plan,8966,298.866667,37.358333,0.693,0.77,0.583,0.757,0.763,0.983397,No,0
1092,F,33,Bachelors,Medical,United States,Sales Executive,10,Travel_Frequently,Marketing,Medium,High,Associate,High,1,No,Excellent,Low,10,3,2,7,0,1,36.2846,48,Married,12,Full Option Plan,4539,151.3,18.9125,0.741,0.831,0.718,0.807,0.756,0.906547,No,0
1093,M,20,Bachelors,Marketing,United States,Sales Representative,2,Travel_Rarely,Marketing,High,Very High,Junior Associate,Very High,1,No,Excellent,Very High,2,2,3,1,2,2,51.3032,41,Single,17,No Option Plan,2678,89.266667,11.158333,0.586,0.787,0.808,0.625,0.765,0.965187,No,0
1094,F,60,Masters,Marketing,United States,Sales Executive,11,Travel_Rarely,Marketing,Medium,Very High,Associate,Very High,0,Yes,Excellent,Medium,12,3,3,7,1,9,41.5777,31,Divorced,18,Full Option Plan,5220,174,21.75,0.772,0.691,0.756,0.783,0.704,0.899671,No,0
1095,M,40,Bachelors,Technical Degree,United States,Sales Executive,5,Travel_Rarely,Marketing,Medium,Medium,Associate,Medium,7,No,Excellent,Medium,7,2,4,1,1,3,55.7477,30,Divorced,12,Full Option Plan,6852,228.4,28.55,0.548,0.834,0.713,0.662,0.758,0.867044,No,0
1096,M,25,Masters,Life Sciences,United States,Sales Executive,4,Travel_Rarely,Sales,High,High,Associate,Very High,0,No,Excellent,Medium,5,4,3,3,1,1,56.5343,36,Single,14,No Option Plan,4950,165,20.625,0.754,0.593,0.76,0.798,0.844,0.943743,No,0
1097,F,35,Some College,Marketing,United States,Sales Executive,13,Non-Travel,Sales,High,Medium,Manager,Very High,4,Yes,Excellent,Medium,16,6,2,2,4,12,71.7231,41,Married,11,Full Option Plan,10377,345.9,43.2375,0.459,0.846,0.863,0.801,0.913,0.957265,No,0
1098,F,59,Bachelors,Life Sciences,United States,Sales Executive,6,Travel_Rarely,Sales,High,Medium,Associate,Very High,5,No,Excellent,Very High,13,2,3,1,0,5,46.2924,27,Single,17,No Option Plan,5171,172.366667,21.545833,0.741,0.662,0.71,0.79,0.727,0.40776,No,0
1099,F,44,Bachelors,Marketing,United States,Manager,22,Travel_Rarely,Sales,Medium,High,VP to C-Level,Medium,7,No,Excellent,High,26,5,3,9,3,10,73.5759,38,Married,11,Full Option Plan,18213,607.1,75.8875,0.675,0.742,0.791,0.704,0.679,0.980046,No,1
1100,F,33,Doctorate,Marketing,United States,Sales Executive,9,Travel_Rarely,Finance,Very High,Very High,Manager,High,0,Yes,Excellent,Very High,10,3,3,8,0,8,26.3342,39,Divorced,14,Large Option Plan,8380,279.333333,34.916667,0.785,0.67,0.527,0.634,0.815,0.913442,No,0
1101,F,46,Some College,Marketing,United States,Manager,11,Travel_Rarely,Finance,Very High,Medium,VP to C-Level,Medium,2,No,Excellent,High,26,2,3,4,0,8,63.4393,30,Married,14,Full Option Plan,18789,626.3,78.2875,0.763,0.829,0.775,0.505,0.834,0.889115,No,1
1102,F,34,Bachelors,Marketing,United States,Sales Executive,3,Travel_Rarely,Finance,High,High,Associate,Low,0,Yes,Excellent,Very High,4,3,3,2,0,2,60.0143,35,Single,12,No Option Plan,4538,151.266667,18.908333,0.691,0.765,0.895,0.634,0.613,0.981817,No,0
1103,F,51,Bachelors,Life Sciences,United States,Manager,29,Travel_Frequently,Finance,Very High,High,VP to C-Level,Medium,4,Yes,Outstanding,Low,31,5,2,10,11,10,49.2224,23,Divorced,24,Full Option Plan,19847,661.566667,82.695833,0.745,0.705,0.712,0.626,0.814,0.460813,No,1
1104,F,43,Masters,Marketing,United States,Sales Executive,21,Travel_Rarely,Finance,Very High,Medium,Manager,Very High,3,No,Excellent,Very High,23,3,4,7,15,17,76.4685,29,Single,14,No Option Plan,10231,341.033333,42.629167,0.746,0.624,0.708,0.646,0.902,0.977209,No,0
1105,M,32,Bachelors,Medical,United States,Sales Executive,10,Travel_Rarely,Sales,High,Very High,Associate,Very High,1,No,Excellent,High,10,4,4,7,0,8,70.0048,34,Married,15,Large Option Plan,6209,206.966667,25.870833,0.724,0.659,0.723,0.651,0.732,0.842684,No,0
1106,F,31,Masters,Life Sciences,United States,Sales Executive,10,Non-Travel,Sales,Very High,High,Manager,High,1,Yes,Excellent,Low,10,5,2,8,9,6,78.655,41,Divorced,19,Full Option Plan,9852,328.4,41.05,0.73,0.741,0.712,0.695,0.761,0.630421,No,0
1107,M,41,Some College,Medical,United States,Sales Executive,19,Non-Travel,Sales,High,Low,Associate,Medium,1,No,Excellent,Low,19,4,3,2,11,9,20.3221,37,Single,13,No Option Plan,6151,205.033333,25.629167,0.687,0.65,0.668,0.77,0.776,0.934809,No,0
1108,M,41,Bachelors,Marketing,United States,Sales Executive,9,Travel_Frequently,Sales,High,High,Associate,Low,0,No,Excellent,Very High,10,2,3,3,1,7,43.3404,44,Divorced,17,Full Option Plan,4103,136.766667,17.095833,0.375,0.686,0.706,0.783,0.751,0.927135,No,0
1109,M,38,Some College,Life Sciences,United States,Sales Executive,7,Travel_Rarely,Sales,Medium,High,Associate,Low,3,No,Excellent,Very High,11,3,3,7,1,7,59.5388,39,Divorced,15,Full Option Plan,6893,229.766667,28.720833,0.853,0.698,0.57,0.836,0.847,0.838513,No,0
1110,F,34,Some College,Medical,United States,Sales Executive,10,Travel_Rarely,Information Technology,High,High,Associate,Low,1,No,Excellent,Very High,10,6,4,8,9,6,46.3481,39,Single,12,No Option Plan,6125,204.166667,25.520833,0.897,0.702,0.643,0.651,0.775,0.834822,No,0
1111,F,36,Bachelors,Marketing,United States,Sales Executive,15,Travel_Frequently,Information Technology,Low,Very High,Associate,Low,2,No,Excellent,Very High,17,2,2,7,6,13,43.4119,19,Married,16,Full Option Plan,4639,154.633333,19.329167,0.832,0.672,0.85,0.677,0.792,0.426627,No,0
1112,M,27,Bachelors,Medical,United States,Sales Representative,1,Travel_Rarely,Information Technology,High,Very High,Junior Associate,Very High,8,No,Excellent,Medium,5,4,3,0,0,0,37.6281,33,Married,14,Full Option Plan,2534,84.466667,10.558333,0.813,0.643,0.911,0.81,0.689,0.649741,No,0
1113,F,27,Below College,Life Sciences,United States,Sales Executive,6,Travel_Frequently,Information Technology,Very High,Low,Associate,Very High,3,No,Outstanding,Medium,8,3,3,2,0,0,13.6492,47,Single,20,No Option Plan,5071,169.033333,21.129167,0.731,0.721,0.752,0.747,0.722,0.97004,No,0
1114,M,28,Bachelors,Life Sciences,United States,Sales Executive,5,Travel_Rarely,Information Technology,High,Medium,Associate,Low,1,No,Excellent,High,5,0,3,3,0,4,58.2173,24,Married,11,Full Option Plan,4724,157.466667,19.683333,0.873,0.659,0.698,0.806,0.714,0.982148,No,0
1115,M,39,Masters,Life Sciences,United States,Sales Executive,5,Travel_Rarely,Information Technology,Low,Medium,Associate,Very High,3,Yes,Excellent,Very High,8,2,4,4,1,4,60.8805,27,Married,12,Large Option Plan,6120,204,25.5,0.397,0.888,0.899,0.664,0.662,0.924568,No,0
1116,F,51,Bachelors,Marketing,United States,Sales Executive,4,Travel_Frequently,Sales,Medium,High,Manager,Medium,2,No,Excellent,Medium,14,5,3,2,3,2,43.5425,23,Married,11,No Option Plan,10596,353.2,44.15,0.832,0.643,0.75,0.769,0.738,0.73421,No,0
1117,M,33,Below College,Life Sciences,United States,Sales Executive,5,Travel_Frequently,Sales,Medium,High,Associate,Very High,6,No,Excellent,Low,8,2,4,4,1,2,32.3539,29,Married,13,No Option Plan,9998,333.266667,41.658333,0.689,0.617,0.824,0.772,0.59,0.981488,No,0
1118,F,32,Below College,Marketing,United States,Sales Executive,3,Travel_Rarely,Sales,High,High,Associate,Medium,0,Yes,Excellent,Low,4,3,2,2,1,2,54.8949,29,Married,13,Small Option Plan,4078,135.933333,16.991667,0.873,0.669,0.791,0.712,0.78,0.982099,No,0
1119,M,25,Below College,Life Sciences,United States,Sales Executive,3,Travel_Rarely,Sales,Low,Very High,Associate,High,2,No,Excellent,Medium,6,3,2,2,1,2,78.8831,32,Married,11,No Option Plan,6232,207.733333,25.966667,0.335,0.653,0.77,0.758,0.845,0.794159,No,0
1120,F,27,Bachelors,Marketing,United States,Sales Executive,6,Travel_Rarely,Sales,Very High,Medium,Associate,Very High,1,Yes,Excellent,Very High,6,3,3,2,4,4,60.4839,38,Married,11,No Option Plan,5769,192.3,24.0375,0.268,0.61,0.853,0.684,0.675,0.980778,No,0
1121,F,36,Masters,Marketing,United States,Sales Executive,5,Travel_Rarely,Sales,Low,High,Associate,Medium,3,Yes,Excellent,Very High,15,3,3,4,0,1,46.4696,27,Single,16,No Option Plan,9278,309.266667,38.658333,0.328,0.86,0.835,0.691,0.579,0.959157,No,0
1122,M,30,Masters,Marketing,United States,Sales Executive,3,Travel_Rarely,Operations,Very High,High,Associate,Low,7,No,Excellent,Medium,8,3,3,2,0,2,68.2311,23,Divorced,14,Large Option Plan,4779,159.3,19.9125,0.248,0.772,0.888,0.758,0.628,0.955119,No,0
1123,M,36,Masters,Marketing,United States,Sales Executive,3,Travel_Rarely,Operations,High,Medium,Associate,Low,4,No,Excellent,Low,11,3,2,2,0,2,6.6186,38,Married,13,Large Option Plan,5647,188.233333,23.529167,0.746,0.805,0.638,0.566,0.646,0.569872,No,0
1124,M,24,Below College,Medical,United States,Sales Executive,5,Travel_Rarely,Operations,Very High,High,Associate,High,1,Yes,Excellent,High,5,3,3,4,0,3,74.0097,26,Married,12,Large Option Plan,4162,138.733333,17.341667,0.763,0.844,0.681,0.721,0.771,0.916416,No,0
1125,M,32,Doctorate,Marketing,United States,Sales Executive,4,Travel_Rarely,Operations,Very High,High,Associate,Very High,4,No,Excellent,High,7,3,2,3,0,3,6.4303,44,Married,12,Full Option Plan,9204,306.8,38.35,0.851,0.612,0.783,0.895,0.77,0.976459,No,0
1126,M,31,Some College,Life Sciences,United States,Sales Executive,13,Travel_Rarely,Operations,Low,High,Manager,Very High,1,No,Excellent,Low,13,5,3,7,9,9,1.8751,41,Divorced,18,Full Option Plan,10793,359.766667,44.970833,0.733,0.613,0.806,0.708,0.776,0.960182,No,1
1127,M,48,Bachelors,Marketing,United States,Sales Executive,2,Travel_Rarely,Sales,High,High,Associate,Low,4,No,Excellent,Low,15,3,3,2,2,2,9.8336,35,Divorced,11,Small Option Plan,5486,182.866667,22.858333,0.839,0.741,0.728,0.669,0.783,0.841768,No,0
1128,F,28,Bachelors,Medical,United States,Sales Executive,5,Travel_Rarely,Sales,Very High,High,Associate,Low,0,No,Excellent,Very High,6,4,3,4,1,3,14.8273,48,Single,18,No Option Plan,8463,282.1,35.2625,0.831,0.686,0.749,0.829,0.722,0.972651,No,0
1129,M,33,Bachelors,Medical,United States,Sales Executive,4,Travel_Frequently,Sales,Very High,High,Associate,Low,0,No,Excellent,Low,5,2,3,3,0,3,12.6798,24,Married,14,Large Option Plan,4373,145.766667,18.220833,0.749,0.76,0.783,0.764,0.553,0.736235,No,0
1130,M,34,Bachelors,Other,United States,Sales Executive,13,Travel_Rarely,Sales,Very High,Low,Associate,Low,3,No,Excellent,Very High,15,2,3,9,3,12,15.9391,48,Single,18,No Option Plan,4759,158.633333,19.829167,0.639,0.778,0.829,0.712,0.651,0.950184,No,0
1131,M,30,Below College,Life Sciences,United States,Sales Executive,2,Travel_Rarely,Sales,Very High,High,Associate,High,8,No,Excellent,High,4,2,2,1,2,2,18.1517,48,Married,15,Large Option Plan,5301,176.7,22.0875,0.577,0.869,0.765,0.774,0.677,0.979476,No,0
1132,M,44,Doctorate,Marketing,United States,Sales Executive,1,Travel_Frequently,Sales,Low,High,Associate,High,7,No,Excellent,High,11,4,2,0,0,0,20.0557,22,Married,12,Full Option Plan,4768,158.933333,19.866667,0.675,0.755,0.622,0.61,0.757,0.946566,No,0
1133,F,35,Below College,Life Sciences,United States,Sales Representative,1,Travel_Rarely,Finance,Very High,High,Junior Associate,High,1,No,Excellent,Low,1,3,3,0,0,0,19.2792,30,Married,13,Full Option Plan,2404,80.133333,10.016667,0.75,0.737,0.774,0.858,0.723,0.972263,No,0
1134,M,24,Some College,Life Sciences,United States,Sales Representative,1,Non-Travel,Finance,Very High,High,Junior Associate,Medium,1,No,Excellent,High,1,2,3,0,0,0,16.7672,40,Married,13,Full Option Plan,2033,67.766667,8.470833,0.743,0.769,0.813,0.833,0.583,0.939906,No,0
1135,F,29,Bachelors,Life Sciences,United States,Sales Executive,10,Travel_Rarely,Finance,High,Medium,Associate,High,1,No,Excellent,High,10,3,3,7,0,4,13.1754,26,Divorced,14,Large Option Plan,8620,287.333333,35.916667,0.637,0.765,0.7,0.907,0.712,0.972844,No,0
1136,M,47,Bachelors,Medical,United States,Sales Executive,5,Travel_Rarely,Finance,High,High,Associate,High,3,Yes,Excellent,High,11,4,2,4,1,2,24.9534,46,Married,17,Full Option Plan,4591,153.033333,19.129167,0.727,0.769,0.838,0.838,0.681,0.922753,No,0
1137,M,28,Bachelors,Life Sciences,United States,Sales Executive,4,Travel_Frequently,Finance,High,High,Associate,Low,0,No,Excellent,Very High,5,5,3,2,1,3,13.1792,33,Single,14,No Option Plan,4898,163.266667,20.408333,0.795,0.787,0.756,0.899,0.713,0.676708,No,0
1138,M,46,Bachelors,Life Sciences,United States,Manager,13,Travel_Rarely,Sales,High,High,Executive,Medium,8,No,Excellent,Very High,23,2,4,12,5,1,4.1276,41,Married,12,Full Option Plan,16606,553.533333,69.191667,0.913,0.63,0.659,0.75,0.782,0.609932,No,1
1139,M,34,Bachelors,Technical Degree,United States,Sales Executive,10,Travel_Rarely,Sales,Very High,Medium,Manager,High,1,Yes,Excellent,Very High,10,3,3,9,8,6,5.7483,44,Married,14,No Option Plan,7083,236.1,29.5125,0.772,0.708,0.558,0.892,0.652,0.924434,No,0
1140,F,34,Some College,Technical Degree,United States,Sales Representative,11,Travel_Rarely,Sales,Medium,High,Junior Associate,High,0,Yes,Outstanding,Medium,12,4,3,10,5,7,3.5456,33,Married,25,Full Option Plan,2308,76.933333,9.616667,0.747,0.764,0.721,0.899,0.762,0.983613,No,0
1141,F,40,Some College,Medical,United States,Sales Executive,8,Travel_Rarely,Sales,Low,High,Associate,Low,0,No,Excellent,Very High,9,5,4,4,7,1,5.9853,19,Married,12,No Option Plan,5473,182.433333,22.804167,0.4,0.75,0.562,0.774,0.844,0.982806,No,0
1142,F,35,Masters,Life Sciences,United States,Sales Representative,5,Travel_Rarely,Sales,Medium,Medium,Junior Associate,High,0,No,Outstanding,Low,6,5,3,3,4,2,8.5841,35,Married,23,Large Option Plan,2430,81,10.125,0.619,0.782,0.733,0.747,0.93,0.96061,No,0
1143,M,36,Masters,Life Sciences,United States,Sales Representative,3,Travel_Rarely,Sales,High,High,Junior Associate,Very High,3,Yes,Outstanding,Very High,7,3,2,2,1,2,4.4739,21,Single,21,No Option Plan,2644,88.133333,11.016667,0.694,0.737,0.766,0.726,0.901,0.819889,No,0
1144,M,48,Masters,Life Sciences,United States,Sales Executive,8,Travel_Rarely,Information Technology,High,High,Associate,High,8,No,Excellent,High,18,2,3,7,7,7,5.9762,34,Divorced,14,Full Option Plan,6439,214.633333,26.829167,0.902,0.709,0.709,0.77,0.827,0.844261,No,0
1145,M,33,Masters,Life Sciences,United States,Sales Executive,2,Travel_Rarely,Information Technology,Low,High,Associate,Low,2,No,Excellent,Very High,8,6,1,2,2,2,2.2375,37,Married,13,Full Option Plan,6392,213.066667,26.633333,0.782,0.718,0.669,0.744,0.904,0.487754,No,0
1146,F,30,Masters,Technical Degree,United States,Sales Executive,4,Travel_Rarely,Information Technology,High,High,Manager,Medium,3,No,Excellent,Medium,9,3,3,2,1,3,7.7551,27,Married,12,Full Option Plan,9250,308.333333,38.541667,0.661,0.699,0.61,0.687,0.613,0.788462,No,0
1147,F,55,Doctorate,Marketing,United States,Manager,36,Travel_Rarely,Information Technology,High,Medium,VP to C-Level,Very High,1,No,Outstanding,High,36,3,3,6,2,13,8.7414,36,Married,21,Full Option Plan,19586,652.866667,81.608333,0.729,0.767,0.669,0.9,0.74,0.979289,No,1
1148,M,38,Bachelors,Life Sciences,United States,Sales Executive,9,Travel_Rarely,Information Technology,High,High,Associate,Medium,0,No,Excellent,Very High,10,3,3,8,7,7,8.1617,25,Married,11,Full Option Plan,9924,330.8,41.35,0.776,0.581,0.777,0.834,0.704,0.937437,No,0
1149,M,38,Bachelors,Life Sciences,United States,Sales Executive,3,Travel_Rarely,Information Technology,Medium,High,Associate,Medium,2,No,Excellent,Medium,8,5,4,2,1,2,1.0529,24,Single,12,No Option Plan,4198,139.933333,17.491667,0.495,0.844,0.714,0.794,0.536,0.919389,No,0
1150,M,36,Masters,Life Sciences,United States,Sales Executive,1,Travel_Rarely,Sales,Medium,High,Associate,High,6,No,Excellent,Low,15,5,3,0,0,0,6.9875,22,Single,13,No Option Plan,6815,227.166667,28.395833,0.611,0.783,0.763,0.835,0.755,0.958076,No,0
1151,M,39,Bachelors,Medical,United States,Sales Executive,7,Travel_Rarely,Sales,Very High,Very High,Manager,High,2,No,Excellent,Low,11,3,3,6,7,6,2.7935,29,Married,11,Full Option Plan,8237,274.566667,34.320833,0.838,0.737,0.659,0.915,0.723,0.922711,No,0
1152,M,50,Bachelors,Marketing,United States,Manager,1,Travel_Rarely,Sales,High,High,VP to C-Level,High,4,Yes,Excellent,High,27,2,3,0,0,0,4.9392,25,Married,16,Full Option Plan,19331,644.366667,80.545833,0.801,0.787,0.636,0.876,0.604,0.851147,No,1
1153,F,40,Some College,Life Sciences,United States,Sales Executive,5,Travel_Rarely,Sales,Very High,High,Associate,Low,1,No,Excellent,High,5,2,3,4,1,2,9.1022,24,Married,15,Full Option Plan,4639,154.633333,19.329167,0.549,0.682,0.75,0.593,0.888,0.909149,No,0
1154,F,46,Masters,Life Sciences,United States,Manager,26,Travel_Rarely,Sales,Very High,Very High,Executive,Low,1,No,Excellent,Medium,27,5,1,0,0,12,2.7505,37,Single,15,No Option Plan,17567,585.566667,73.195833,0.817,0.748,0.705,0.813,0.767,0.853483,No,1
1155,M,45,Bachelors,Marketing,United States,Sales Executive,10,Non-Travel,Sales,Low,Medium,Associate,Low,1,No,Excellent,Low,10,2,3,7,4,5,9.2429,36,Married,15,Full Option Plan,4385,146.166667,18.270833,0.722,0.726,0.805,0.749,0.748,0.918129,No,0
1156,M,31,Masters,Other,United States,Sales Executive,5,Travel_Frequently,Sales,Very High,High,Associate,Low,7,No,Excellent,Very High,10,3,3,2,0,3,2.1651,37,Single,13,No Option Plan,5332,177.733333,22.216667,0.782,0.678,0.761,0.833,0.741,0.982151,No,0
1157,M,29,Bachelors,Medical,United States,Sales Executive,5,Travel_Rarely,Sales,High,Medium,Associate,High,9,No,Excellent,High,8,2,3,2,1,4,4.4478,37,Single,11,No Option Plan,5869,195.633333,24.454167,0.704,0.753,0.659,0.768,0.656,0.97104,No,0
1158,M,20,Bachelors,Medical,United States,Sales Representative,2,Travel_Rarely,Finance,High,High,Junior Associate,High,1,No,Excellent,Low,2,3,3,2,2,2,6.698,45,Single,19,No Option Plan,2783,92.766667,11.595833,0.87,0.607,0.721,0.798,0.668,0.984423,No,0
1159,F,29,Bachelors,Medical,United States,Sales Executive,10,Travel_Rarely,Finance,Low,Medium,Associate,Medium,1,Yes,Excellent,Medium,10,3,2,0,0,9,6.7763,36,Divorced,13,Full Option Plan,4187,139.566667,17.445833,0.73,0.722,0.613,0.624,0.807,0.912507,No,0
1160,M,33,Masters,Medical,United States,Sales Executive,6,Travel_Rarely,Finance,Very High,High,Associate,Very High,1,No,Excellent,High,6,5,3,2,0,4,2.9596,45,Divorced,14,Large Option Plan,5505,183.5,22.9375,0.662,0.578,0.627,0.657,0.834,0.907945,No,0
1161,M,31,Masters,Life Sciences,United States,Sales Executive,10,Travel_Rarely,Finance,Low,High,Associate,Very High,1,No,Excellent,Low,10,2,3,0,0,2,5.515,24,Married,11,Large Option Plan,5476,182.533333,22.816667,0.306,0.84,0.774,0.69,0.682,0.983266,No,0
1162,M,47,Masters,Life Sciences,United States,Manager,3,Travel_Rarely,Finance,Medium,Very High,Executive,Medium,6,No,Excellent,High,29,2,3,2,1,2,5.1789,21,Divorced,14,Small Option Plan,15972,532.4,66.55,0.78,0.748,0.657,0.688,0.827,0.943612,No,1
1163,M,41,Some College,Life Sciences,United States,Sales Executive,2,Travel_Rarely,Sales,Very High,High,Manager,High,3,Yes,Excellent,Very High,21,2,3,0,0,2,6.8516,32,Single,16,No Option Plan,7082,236.066667,29.508333,0.343,0.812,0.778,0.799,0.814,0.501223,No,0
1164,M,20,Below College,Life Sciences,United States,Sales Representative,2,Travel_Rarely,Sales,Very High,High,Junior Associate,Low,1,No,Excellent,Low,2,3,3,2,0,2,2.5735,40,Single,11,No Option Plan,2728,90.933333,11.366667,0.616,0.642,0.869,0.671,0.889,0.96591,No,0
1165,M,33,Bachelors,Life Sciences,United States,Sales Executive,6,Non-Travel,Sales,High,High,Associate,Very High,1,Yes,Outstanding,High,7,2,3,5,1,2,9.5247,50,Divorced,25,Full Option Plan,5368,178.933333,22.366667,0.845,0.561,0.755,0.818,0.824,0.53738,No,0
1166,M,37,Masters,Medical,United States,Sales Executive,6,Travel_Frequently,Information Technology,High,Low,Associate,Very High,1,No,Excellent,High,6,2,2,3,1,3,6.9126,23,Divorced,14,Large Option Plan,9525,317.5,39.6875,0.801,0.56,0.664,0.614,0.75,0.853954,No,0
1167,M,43,Bachelors,Medical,United States,Sales Executive,10,Travel_Rarely,Information Technology,Very High,High,Associate,Very High,1,Yes,Excellent,Low,10,3,3,9,8,8,4.4141,32,Married,17,Full Option Plan,7847,261.566667,32.695833,0.79,0.547,0.694,0.734,0.849,0.984211,No,0
1168,F,41,Bachelors,Marketing,United States,Sales Executive,10,Travel_Rarely,Information Technology,Very High,High,Manager,High,1,No,Excellent,Medium,10,3,3,8,8,7,8.1137,23,Single,12,No Option Plan,9241,308.033333,38.504167,0.675,0.726,0.79,0.629,0.758,0.558343,No,0
